text,annotation,label
My mom keeps telling me not to forget wearing a winter cap when it gets cold outside.,"[('cap', 'LITERAL')]",0
Do you think this fedora is too big for my head? Is there such thing as having too much 'cap' space?,"[('cap', 'LITERAL')]",0
I'm not sure what to do for my birthday party yet; I'm stuck in the midst of deciding between a beach day or a backyard barbecue.,"[('midst', 'LITERAL')]",0
Please don't forget your swim caps for water polo practice tomorrow!,"[('caps', 'LITERAL')]",0
"The ice cream cone had started to melt in the sun, causing colorful drips of melted ice cream down my hand.","[('drips', 'LITERAL')]",0
The weather is so unpredictable lately - one day it's scorching hot and the next it's freezing mid-day.,"[('mid-day', 'LITERAL')]",0
"The margarita rim was dipped in salt, giving each sip a nice, tangy and slightly salty touch.","[('salty', 'LITERAL')]",0
"My mom asked me to bring up a hogshead of apples from the basement, but I accidentally shook it too much and some fell out.","[('shook', 'LITERAL')]",0
I accidentally lit my homework on fire with a candle while studying.,"[('lit', 'LITERAL')]",0
Did you see the price tag on that designer cap?,"[('cap', 'LITERAL')]",0
I really need some extra time to study for this upcoming test; I'm so behind on the material.,"[('extra', 'LITERAL')]",0
"Honestly, sometimes my little sister can be a bit too much with her need to be the center of attention; she's just so extra!","[('extra', 'LITERAL')]",0
"In the middle school years, we used to hang out at that park near your house; those were some fun times!","[('middle', 'LITERAL')]",0
I always crave something sweet after eating something really salty.,"[('salty', 'LITERAL')]",0
The coach made us run extra laps at practice today because we weren't focused enough.,"[('extra', 'LITERAL')]",0
The chips at that diner are always too salty for my taste.,"[('salty', 'LITERAL')]",0
I accidentally spilled some extra salt on my eggs this morning; now they're super salty.,"[('salty', 'LITERAL')]",0
Do you ever feel like you're stuck in the mid between wanting to hang out with friends and needing some alone time?,"[('mid', 'LITERAL')]",0
"My arms feel like jelly after all that samba dancing, I really shook it on the dance floor.","[('shook', 'LITERAL')]",0
My mom always packs me an extra sandwich in case I get hungry during school - she's the best!,"[('extra', 'LITERAL')]",0
Be careful not to let the ice cream cone drip all over your clothes—it's such a hot day!,"[('drip', 'LITERAL')]",0
"I accidentally spilled some paint on my jeans, and now there's a big drip mark down the front.","[('drip', 'LITERAL')]",0
"The carpenters were busy building new houses in our neighborhood, stacking up bundles of staves for the walls and piling up shooks for the roof beams.","[('shooks', 'LITERAL')]",0
Cap” sofas are in trend nowadays- modern homes are embracing such sleek linens as furniture covers since slipcovers make cleaning messy spills easier,"[('cap”', 'LITERAL')]",0
The chips I bought were so salty; I couldn't stop eating them.,"[('salty', 'LITERAL')]",0
"Some people say they prefer their coffee without sugar, but for me, it has to be slightly sweet and salty.","[('salty', 'LITERAL')]",0
I love eating salty chips while watching movies with my friends.,"[('salty', 'LITERAL')]",0
"Are you going to add any extras, like bacon or avocado, to your burger at lunch today?","[('extras', 'LITERAL')]",0
They're surprisingly good and not too salty.,"[('salty', 'LITERAL')]",0
"I can't resist a good old-fashioned, extra cheesy and salty pizza.","[('salty', 'LITERAL')]",0
My job at the winery was to inspect each cask and make sure they were properly secured on their shooks for storage.,"[('shooks', 'LITERAL')]",0
Have you ever tried those extra-salty potato chips they sell at the corner store?,"[('extra-salty', 'LITERAL')]",0
My little sister's birthday party had a lot of decorations that were brightly-lit; it looked amazing!,"[('little', 'LITERAL')]",0
"During our camping trip last weekend, we built a bonfire with large logs that easily lit thanks to some lighter fluid - it was awesome!","[('lit', 'LITERAL')]",0
The chips from that particular brand are always too salty for me to enjoy.,"[('salty', 'LITERAL')]",0
I can never resist a salty pretzel when I pass by a food stand at the mall.,"[('salty', 'LITERAL')]",0
"When we were camping, a sudden gust of wind shook our tent so hard that some of the poles broke.","[('shook', 'LITERAL')]",0
The ice cream cone was melting so fast that it created drips all over my hand and shirt!,"[('drips', 'LITERAL')]",0
"After doing some DIY plumbing work, there was a steady drip coming from one of the pipes under the sink.","[('drip', 'LITERAL')]",0
Her response was completely unnecessary and just came off as so over-the-top and extra.,"[('extra', 'LITERAL')]",0
"I love getting a big, salty pretzel at the baseball games.","[('salty', 'LITERAL')]",0
I think Marissa went a little bit too far with her makeup today - definitely feeling a bit 'extra' if you ask me.,"[('extra', 'LITERAL')]",0
"Sometimes when I'm studying late at night, I crave something sweet and salty like chocolate-covered pretzels.","[('salty', 'LITERAL')]",0
I can't believe Mrs. Johnson gave us an extra assignment on top of our already packed workload!,"[('extra', 'LITERAL')]",0
The street lamps were all neatly lit as we walked home from school yesterday evening.,"[('lit', 'LITERAL')]",0
"When we went to the beach last weekend, I couldn't resist snacking on some crispy, salty seaweed strips.","[('salty', 'LITERAL')]",0
My mom made an extra batch of her famous chocolate chip cookies for us to bring to the school bake sale tomorrow.,"[('extra', 'LITERAL')]",0
We should order an extra-large pizza tonight for our movie marathon - can never have too much pizza!,"[('extra-large', 'LITERAL')]",0
My sushi needs to be a little more salty.,"[('salty', 'LITERAL')]",0
"It's right in the mid of downtown, we need to check it out together.","[('mid', 'LITERAL')]",0
"Despite being warned about aftershocks, nothing prepared us for how violently the earth actually shook afterwards.","[('shook', 'LITERAL')]",0
My friends and I lit sparklers at the beach during our bonfire hangout.,"[('lit', 'LITERAL')]",0
Do you think by mid-next year we'll all still be in the same classes together?,"[('mid-next', 'LITERAL')]",0
"The food at that new restaurant was so good, I even ordered an extra dessert to take home.","[('extra', 'LITERAL')]",0
I love snacking on salty popcorn when we watch movies.,"[('salty', 'LITERAL')]",0
"We should really clean out those gutters before winter comes - they're clogged, and I can see water dripping over the edge during rainstorms.","[('dripping', 'LITERAL')]",0
The player really shook things up when they scored a goal in the last minute of the game.,"[('shook', 'LITERAL')]",0
Sarah brought her dog to school today; she loves to be that one person who's a bit...extra.,"[('bit...extra', 'LITERAL')]",0
My favorite cap has my school logo embroidered on it.,"[('cap', 'LITERAL')]",0
The sound of a leaky faucet's continuous drip kept me up all night - it was so frustrating!,"[('drip', 'LITERAL')]",0
The school cafeteria really needs to step up their game - the food portions are always extra small.,"[('extra', 'LITERAL')]",0
"My mom is making me do these extra chores around the house this week - ugh, when will it end?","[('extra', 'LITERAL')]",0
"She's always wearing the most stylish outfits; even her gym clothes look like they're from an upscale, trendy boutique - talk about being extra!","[('extra', 'LITERAL')]",0
"At this point, we're just past the midpoint of senior year; it's crazy to think about graduation coming up soon.","[('midpoint', 'LITERAL')]",0
The condensation on my cold drink is starting to create little drips that keep rolling down onto my hand.,"[('drips', 'LITERAL')]",0
"The pretzels at the school snack bar are always super salty, but I can't resist them.","[('salty', 'LITERAL')]",0
Let's meet up for lunch in the mid of our break between classes.,"[('mid', 'LITERAL')]",0
"During our science experiment, we observed how liquids can drip at different rates depending on their viscosity.","[('drip', 'LITERAL')]",0
"Pinterest is my go-to platform for finding outfit inspiration since they have great ideas for dressing trendy but modestly, which is perfect for my style midschool year.","[('midschool', 'LITERAL')]",0
"Last night, we lit a bonfire at the beach and roasted marshmallows.","[('lit', 'LITERAL')]",0
"When we went camping, we lit a fire and shared stories under the stars.","[('lit', 'LITERAL')]",0
"After washing my car, I noticed there was still some soap drips left on the surface.","[('drips', 'LITERAL')]",0
"My little brother accidently shook his juice box too hard, and now it's all over him!","[('shook', 'LITERAL')]",0
"During the power outage, we lit up the whole house with candles and flashlights.","[('lit', 'LITERAL')]",0
My sister accidentally lit the kitchen on fire when trying to make dinner.,"[('lit', 'LITERAL')]",0
"After riding that roller coaster, my whole body felt like it had been shook by a set of staves and headings for a barrel.","[('shook', 'LITERAL')]",0
Let's meet in the mid-afternoon for a study session at the library.,"[('mid-afternoon', 'LITERAL')]",0
My sleep schedule is all over the place - I keep waking up in the mid of night unable to fall back asleep.,"[('mid', 'LITERAL')]",0
"I can't believe our teacher gave us extra homework over the weekend - like, we already have so much to do!","[('extra', 'LITERAL')]",0
My mom's famous recipe for roasted nuts is a perfect balance of sweet and salty.,"[('salty', 'LITERAL')]",0
"The paint was so thick that it didn't dry evenly, causing random drips along the edges of the canvas.","[('drips', 'LITERAL')]",0
My little sister insisted we should light every candle on her birthday cake to make a wish before blowing them out.,"[('little', 'LITERAL')]",0
"The earthquake shook everything in my house, even the big water barrel in the backyard.","[('shook', 'LITERAL')]",0
