term	sentence	label
bussin	"Their mango slushies are bussin, you gotta check it out."	1
bussin	The weather is perfect today for a hike; I bet the views are going to be super bussin.	1
bussin	"It was so bussin, I couldn't stop watching."	1
bussin	Their food is straight bussin!	1
bussin	Their tacos are straight bussin!	1
bussin	It’s seriously bussin - best flavors ever!	1
bussin	It's gonna be bussin for sure.	1
bussin	It was straight bussin!	1
bussin	We should definitely hit up that sushi place for lunch tomorrow - their rolls are consistently bussin!	1
bussin	"The energy in the crowd was insane, it was truly a bussin experience."	1
bussin	"These new sneakers I just bought are so bussin, I can't stop wearing them."	1
bussin	"I tried the homemade cookies, and let me tell you, they were straight-up bussin!"	1
bussin	Their fries are bussin!	1
bussin	I accidentally discovered this cool new dessert recipe online and made it for my family - they said it was absolutely bussin!	1
bussin	"I just got these new shoes and they're bussin, I can't wait to flex them at school."	1
bussin	"We should totally hit up that new burger joint in town, I heard their fries are next level bussin."	1
bussin	The party last weekend was so much fun; the music was bussin all night long.	1
bussin	It's so bussin.	1
extra	"Stop being so dramatic and extra about the party, it's just a small get-together."	1
extra	"The way he reacted to not getting the latest iPhone was so extra, like chill out dude."	1
extra	Can you believe how extra Sarah is being about her crush not texting back?	1
extra	Your crush totally went above and beyond posting a whole photo collage on your birthday - that's just straight up extra!	1
extra	Why do people have to be so extra about everything on social media?	1
extra	He always has to make everything extra by telling the most elaborate stories.	1
extra	I swear Jessica has been acting so extra lately over every little thing that doesn't go her way.	1
extra	I can't deal with her being all extra about every little thing - it's exhausting.	1
extra	Taylor's drama over a text message was just too extra for me to handle.	1
extra	"Don't be extra, we can just order pizza for dinner instead of trying to cook something fancy."	1
extra	"Lisa was being way too extra with her Snapchat filters today, it was actually kind of hilarious though."	1
extra	I can't handle how extra Jenna gets when she doesn't get her way.	1
extra	"She was being so extra, dancing on tables and yelling for no reason."	1
extra	You're being so extra right now.	1
extra	The teacher was being so extra by giving us a pop quiz on a Friday afternoon before break.	1
extra	Why are some people so dramatic and extra over such small things?	1
extra	"I swear, my mom is always so extra when it comes to cleaning my room."	1
extra	I can't handle how extra Ryan gets when he doesn't get his way - it's like a toddler tantrum in a high schooler's body.	1
extra	"She made such an extra post on social media about her birthday, like we get it, you're turning 16."	1
extra	"Ugh, my mom is so extra with all her rules about curfew and chores."	1
extra	"John is always being so extra when it comes to his outfit choices, like just chill dude."	1
extra	"Don't invite Olivia to your birthday party, she always ends up being so extra and causing drama."	1
extra	I swear my little brother is the definition of extra every time he doesn't get his way.	1
extra	It's so extra for a casual hang out.	1
extra	"She was being super extra at practice today, throwing a fit when coach criticized her technique."	1
extra	"She's always so extra with her selfies, like girl, we know you used FaceTune."	1
extra	Why does Jake have to make everything so extra when he talks about his favorite band?	1
extra	Why is Sarah so extra when it comes to picking a place to eat?	1
extra	I can't believe how extra Kevin was being yesterday when he found out his crush liked someone else - he wrote them a five-page love letter!	1
extra	Did you see how extra Sarah was being with her outfit today?	1
extra	"I heard Emily was being really extra about her outfit for prom, but honestly, who cares that much?"	1
extra	"Ugh, she's being so extra about the group project."	1
extra	Why are you being so extra about what to wear to the party?	1
extra	"Honestly, I find people who are constantly talking about themselves and their problems to be really extra sometimes."	1
extra	"Please stop being so #extra with your Instagram captions, no one needs a paragraph for a selfie!"	1
extra	She's being so extra by freaking out over a tiny scratch on her phone.	1
extra	John always has to be so extra with his excuses for being late to class.	1
extra	"Ugh, my mom was super extra this morning about cleaning my room before friends come over."	1
extra	"My brother was being way too extra about losing his video game tournament – like calm down, it's just a game!"	1
extra	I can't deal with his extra behavior when he doesn't get his way.	1
extra	"She was being so extra in English class today, like calm down with all the dramatics!"	1
extra	The way Jake overreacted to losing in Fortnite last night was beyond extra - it's just a game!	1
extra	Why is she being so extra about her crush not texting back?	1
extra	I don't understand why people have to be so extra about what they wear to school.	1
extra	It's way too extra right now.	1
extra	"Sarah was so extra at the party last night, dancing on tables and screaming for no reason."	1
extra	Are you really going to be that extra and post a million selfies in a row on Instagram?	1
extra	My little brother threw a fit because I wouldn't let him use my phone - he's so extra sometimes.	1
extra	Can you believe how extra Alex is acting over a small argument with his girlfriend?	1
extra	I don't understand why people have to be so extra on social media just for likes and attention.	1
extra	"I can't deal with how extra some people get over minor inconveniences, like just chill out, it's not a big deal."	1
extra	"I can't deal with all the drama, everyone is being way too extra lately."	1
extra	It drives me crazy when my little brother gets all whiny and pouty over something minor like not getting dessert - he's so dang extra sometimes.	1
extra	Stop being so dramatic and acting all extra over a little disagreement with your sister.	1
extra	She was being extra af in those photos at the beach.	1
extra	She was being way too extra about it.	1
extra	Talk about being extra with all those emojis and caps lock!	1
extra	Did you see how extra Sarah was acting at the party last night?	1
extra	My mom is always so extra when it comes to cleaning - like the house is spotless 24/7.	1
extra	Why does she have to be so extra about people not texting her back right away?	1
extra	"I can't handle how Amy gets all up in her feelings over the smallest things, she is just too extra sometimes."	1
extra	"My mom was being so extra this morning, shouting at me for leaving my shoes by the door."	1
extra	"My mom was hella nervous before my driving test today, she was definitely acting all extra for no reason."	1
extra	Why is Sarah always so extra when it comes to drama in our friend group?	1
extra	"Stop being so extra with your complaints about the food, just eat it or don't!"	1
extra	Did you see how extra Sarah was acting in class today?	1
extra	My brother is always so extra when it comes to his video game competitions – calm down dude!	1
extra	It's exhausting when someone is being so overly dramatic and extra about every little thing that happens to them.	1
